
IP, Time, Count, TotalTime, AvgTime
46.229.168.136, 2019-02-17 04:38, 1, 1328, 1328
192.192.125.29, 2019-02-17 04:38, 1, 15, 15
106.38.241.71, 2019-02-17 04:38, 1, 62, 62
46.229.168.143, 2019-02-17 04:38, 2, 2812, 1406
66.249.71.82, 2019-02-17 04:38, 1, 15, 15
66.249.71.85, 2019-02-17 04:38, 1, 46, 46
66.249.71.18, 2019-02-17 04:38, 1, 46, 46
46.229.168.133, 2019-02-17 04:38, 1, 1953, 1953
220.181.51.71, 2019-02-17 04:38, 1, 62, 62
111.202.100.141, 2019-02-17 04:38, 1, 93, 93
123.125.67.151, 2019-02-17 04:38, 1, 1562, 1562
46.229.168.130, 2019-02-17 04:38, 1, 1359, 1359
46.229.168.153, 2019-02-17 04:38, 1, 1328, 1328
106.120.173.78, 2019-02-17 04:38, 1, 875, 875
46.229.168.139, 2019-02-17 04:38, 1, 1437, 1437
123.195.253.139, 2019-02-17 04:38, 1, 1265, 1265
106.120.173.141, 2019-02-17 04:39, 4, 2279, 569
123.195.253.139, 2019-02-17 04:39, 5, 4623, 924
207.46.13.129, 2019-02-17 04:39, 1, 1375, 1375
46.229.168.152, 2019-02-17 04:39, 2, 2796, 1398
1.168.200.249, 2019-02-17 04:39, 2, 1562, 781
111.202.100.101, 2019-02-17 04:39, 2, 1328, 664
106.38.241.71, 2019-02-17 04:39, 1, 1750, 1750
54.36.149.50, 2019-02-17 04:39, 1, 578, 578
46.229.168.134, 2019-02-17 04:39, 1, 203, 203
46.229.168.140, 2019-02-17 04:39, 1, 1328, 1328
106.120.173.75, 2019-02-17 04:39, 2, 1358, 679
46.229.168.130, 2019-02-17 04:39, 2, 2796, 1398
106.38.241.146, 2019-02-17 04:39, 2, 858, 429
46.229.168.133, 2019-02-17 04:39, 1, 203, 203
46.229.168.137, 2019-02-17 04:39, 1, 1328, 1328
46.229.168.132, 2019-02-17 04:39, 1, 1328, 1328
54.36.148.32, 2019-02-17 04:39, 1, 296, 296
46.229.168.129, 2019-02-17 04:39, 1, 218, 218
218.82.27.38, 2019-02-17 04:39, 1, 109, 109
46.229.168.145, 2019-02-17 04:39, 1, 1406, 1406
123.195.253.139, 2019-02-17 04:40, 1, 1546, 1546
46.229.168.132, 2019-02-17 04:40, 1, 218, 218
106.38.241.71, 2019-02-17 04:40, 1, 1265, 1265
46.229.168.141, 2019-02-17 04:40, 1, 1375, 1375
106.38.241.104, 2019-02-17 04:40, 1, 2078, 2078
46.229.168.152, 2019-02-17 04:40, 1, 1468, 1468
106.38.241.146, 2019-02-17 04:40, 1, 687, 687
46.229.168.153, 2019-02-17 04:40, 1, 1359, 1359
106.120.173.108, 2019-02-17 04:40, 1, 2687, 2687
46.229.168.139, 2019-02-17 04:40, 1, 1593, 1593
46.229.168.146, 2019-02-17 04:40, 1, 1437, 1437
1.168.200.249, 2019-02-17 04:40, 2, 1530, 765
111.202.100.101, 2019-02-17 04:40, 1, 718, 718
46.229.168.150, 2019-02-17 04:40, 1, 1359, 1359
46.229.168.134, 2019-02-17 04:40, 2, 3249, 1624
106.38.241.131, 2019-02-17 04:40, 1, 2296, 2296
69.191.249.214, 2019-02-17 04:40, 1, 1562, 1562
106.120.173.75, 2019-02-17 04:40, 1, 2062, 2062
114.41.229.115, 2019-02-17 04:40, 6, 293, 48
111.202.100.98, 2019-02-17 04:40, 1, 2687, 2687
46.229.168.136, 2019-02-17 04:40, 1, 1359, 1359
54.36.148.57, 2019-02-17 04:40, 1, 562, 562
46.229.168.138, 2019-02-17 04:41, 2, 1546, 773
1.168.200.249, 2019-02-17 04:41, 2, 3030, 1515
46.229.168.140, 2019-02-17 04:41, 1, 1375, 1375
106.38.241.100, 2019-02-17 04:41, 1, 4328, 4328
157.55.39.158, 2019-02-17 04:41, 4, 2138, 534
46.229.168.149, 2019-02-17 04:41, 1, 4937, 4937
46.229.168.150, 2019-02-17 04:41, 1, 1515, 1515
111.202.100.115, 2019-02-17 04:41, 2, 952, 476
46.229.168.134, 2019-02-17 04:41, 1, 203, 203
46.229.168.131, 2019-02-17 04:41, 2, 2718, 1359
46.229.168.137, 2019-02-17 04:41, 1, 1359, 1359
207.46.13.20, 2019-02-17 04:41, 2, 999, 499
106.38.241.104, 2019-02-17 04:41, 1, 78, 78
54.36.148.32, 2019-02-17 04:41, 1, 281, 281
46.229.168.141, 2019-02-17 04:41, 1, 1406, 1406
54.36.148.238, 2019-02-17 04:41, 1, 2546, 2546
157.55.39.199, 2019-02-17 04:41, 3, 529, 176
46.229.168.129, 2019-02-17 04:41, 1, 1562, 1562
111.202.100.113, 2019-02-17 04:42, 2, 874, 437
207.46.13.129, 2019-02-17 04:42, 2, 342, 171
46.229.168.129, 2019-02-17 04:42, 1, 1328, 1328
69.12.88.167, 2019-02-17 04:42, 1, 203, 203
157.55.39.199, 2019-02-17 04:42, 2, 358, 179
1.168.200.249, 2019-02-17 04:42, 4, 4029, 1007
46.229.168.148, 2019-02-17 04:42, 1, 3968, 3968
46.229.168.147, 2019-02-17 04:42, 1, 1531, 1531
157.55.39.158, 2019-02-17 04:42, 1, 171, 171
46.229.168.144, 2019-02-17 04:42, 1, 1421, 1421
66.249.71.83, 2019-02-17 04:42, 4, 2482, 620
46.229.168.149, 2019-02-17 04:42, 1, 1421, 1421
46.229.168.152, 2019-02-17 04:42, 1, 1343, 1343
123.126.113.83, 2019-02-17 04:42, 2, 2124, 1062
46.229.168.146, 2019-02-17 04:42, 1, 1374, 1374
49.214.193.168, 2019-02-17 04:42, 1, 1687, 1687
46.229.168.151, 2019-02-17 04:42, 1, 1671, 1671
220.181.125.96, 2019-02-17 04:42, 1, 1437, 1437
46.229.168.141, 2019-02-17 04:42, 1, 1437, 1437
46.229.168.142, 2019-02-17 04:42, 1, 1312, 1312
61.70.160.29, 2019-02-17 04:42, 1, 1312, 1312
54.36.148.121, 2019-02-17 04:42, 1, 296, 296
46.229.168.136, 2019-02-17 04:42, 1, 1468, 1468
66.249.71.83, 2019-02-17 04:43, 3, 2498, 832
123.126.113.83, 2019-02-17 04:43, 4, 4499, 1124
54.36.149.37, 2019-02-17 04:43, 1, 2578, 2578
46.229.168.148, 2019-02-17 04:43, 1, 1359, 1359
49.214.193.168, 2019-02-17 04:43, 3, 2561, 853
61.70.160.29, 2019-02-17 04:43, 1, 15, 15
66.249.71.87, 2019-02-17 04:43, 1, 984, 984
207.46.13.129, 2019-02-17 04:43, 1, 2093, 2093
46.229.168.141, 2019-02-17 04:43, 1, 1390, 1390
46.229.168.132, 2019-02-17 04:43, 2, 1656, 828
46.229.168.130, 2019-02-17 04:43, 1, 203, 203
46.229.168.144, 2019-02-17 04:43, 1, 1437, 1437
46.229.168.136, 2019-02-17 04:43, 1, 1359, 1359
46.229.168.152, 2019-02-17 04:43, 1, 1406, 1406
46.229.168.151, 2019-02-17 04:43, 1, 203, 203
106.120.173.138, 2019-02-17 04:43, 2, 1124, 562
46.229.168.138, 2019-02-17 04:43, 1, 1406, 1406
46.229.168.131, 2019-02-17 04:43, 1, 1343, 1343
111.202.100.115, 2019-02-17 04:43, 1, 1875, 1875
220.181.125.106, 2019-02-17 04:44, 1, 2234, 2234
46.229.168.130, 2019-02-17 04:44, 1, 1515, 1515
207.46.13.129, 2019-02-17 04:44, 1, 1531, 1531
114.41.229.115, 2019-02-17 04:44, 6, 200, 33
157.55.39.158, 2019-02-17 04:44, 1, 2062, 2062
46.229.168.142, 2019-02-17 04:44, 1, 1328, 1328
66.249.71.87, 2019-02-17 04:44, 3, 1249, 416
66.249.71.85, 2019-02-17 04:44, 1, 1140, 1140
66.249.71.83, 2019-02-17 04:44, 4, 4389, 1097
46.229.168.148, 2019-02-17 04:44, 1, 1406, 1406
46.229.168.133, 2019-02-17 04:44, 1, 1406, 1406
123.126.113.83, 2019-02-17 04:44, 1, 796, 796
46.229.168.143, 2019-02-17 04:44, 1, 1343, 1343
106.120.173.138, 2019-02-17 04:44, 1, 906, 906
46.229.168.136, 2019-02-17 04:44, 1, 1390, 1390
178.255.215.94, 2019-02-17 04:44, 3, 749, 249
46.229.168.144, 2019-02-17 04:44, 1, 1296, 1296
220.181.125.96, 2019-02-17 04:44, 1, 781, 781
46.229.168.140, 2019-02-17 04:45, 1, 1328, 1328
106.120.173.108, 2019-02-17 04:45, 1, 3437, 3437
46.229.168.130, 2019-02-17 04:45, 2, 1546, 773
46.229.168.152, 2019-02-17 04:45, 1, 1624, 1624
123.126.113.175, 2019-02-17 04:45, 2, 1062, 531
66.249.71.3, 2019-02-17 04:45, 1, 0, 0
66.249.71.87, 2019-02-17 04:45, 1, 0, 0
46.229.168.129, 2019-02-17 04:45, 2, 2780, 1390
46.229.168.142, 2019-02-17 04:45, 1, 1531, 1531
106.120.173.138, 2019-02-17 04:45, 1, 999, 999
157.55.39.199, 2019-02-17 04:45, 2, 374, 187
46.229.168.131, 2019-02-17 04:45, 1, 1312, 1312
46.229.168.151, 2019-02-17 04:45, 2, 1546, 773
111.202.100.115, 2019-02-17 04:45, 1, 734, 734
66.249.71.82, 2019-02-17 04:45, 1, 15, 15
66.249.71.83, 2019-02-17 04:45, 1, 15, 15
157.55.39.158, 2019-02-17 04:45, 3, 607, 202
123.126.113.107, 2019-02-17 04:45, 1, 1046, 1046
106.38.241.189, 2019-02-17 04:45, 1, 109, 109
111.202.100.113, 2019-02-17 04:45, 1, 828, 828
46.229.168.144, 2019-02-17 04:45, 1, 1328, 1328
178.255.215.94, 2019-02-17 04:45, 1, 265, 265
46.229.168.135, 2019-02-17 04:46, 2, 1530, 765
111.202.100.123, 2019-02-17 04:46, 2, 2484, 1242
46.229.168.149, 2019-02-17 04:46, 1, 1390, 1390
46.229.168.132, 2019-02-17 04:46, 1, 1359, 1359
66.249.71.85, 2019-02-17 04:46, 1, 1343, 1343
106.120.173.108, 2019-02-17 04:46, 1, 1671, 1671
46.229.168.136, 2019-02-17 04:46, 2, 1562, 781
46.229.168.150, 2019-02-17 04:46, 1, 1359, 1359
54.163.32.201, 2019-02-17 04:46, 1, 1640, 1640
46.229.168.142, 2019-02-17 04:46, 1, 1328, 1328
123.126.113.175, 2019-02-17 04:46, 1, 828, 828
46.229.168.129, 2019-02-17 04:46, 2, 1609, 804
106.120.173.138, 2019-02-17 04:46, 1, 1062, 1062
46.229.168.144, 2019-02-17 04:46, 1, 187, 187
54.36.149.73, 2019-02-17 04:46, 1, 2531, 2531
95.163.255.199, 2019-02-17 04:46, 1, 328, 328
95.163.255.202, 2019-02-17 04:46, 1, 359, 359
207.46.13.129, 2019-02-17 04:46, 1, 171, 171
95.163.255.229, 2019-02-17 04:46, 1, 359, 359
46.229.168.148, 2019-02-17 04:46, 1, 1359, 1359
123.126.113.118, 2019-02-17 04:46, 2, 1686, 843
46.229.168.151, 2019-02-17 04:46, 1, 1359, 1359
157.55.39.199, 2019-02-17 04:46, 4, 684, 171
46.229.168.139, 2019-02-17 04:46, 1, 1343, 1343
178.255.215.94, 2019-02-17 04:46, 1, 250, 250
111.202.100.113, 2019-02-17 04:46, 1, 1937, 1937
46.229.168.137, 2019-02-17 04:46, 1, 1343, 1343
111.202.100.123, 2019-02-17 04:47, 1, 78, 78
46.229.168.141, 2019-02-17 04:47, 1, 1390, 1390
66.249.71.82, 2019-02-17 04:47, 1, 46, 46
46.229.168.148, 2019-02-17 04:47, 1, 1312, 1312
46.229.168.136, 2019-02-17 04:47, 1, 218, 218
46.229.168.129, 2019-02-17 04:47, 2, 1609, 804
106.38.241.127, 2019-02-17 04:47, 1, 3281, 3281
54.36.149.40, 2019-02-17 04:47, 1, 281, 281
106.38.241.104, 2019-02-17 04:47, 2, 311, 155
46.229.168.152, 2019-02-17 04:47, 3, 3186, 1062
46.229.168.145, 2019-02-17 04:47, 1, 187, 187
46.229.168.146, 2019-02-17 04:47, 1, 187, 187
78.46.30.41, 2019-02-17 04:47, 3, 904, 301
46.229.168.147, 2019-02-17 04:47, 1, 187, 187
114.41.229.115, 2019-02-17 04:47, 6, 308, 51
46.229.168.143, 2019-02-17 04:47, 1, 2078, 2078
223.136.199.8, 2019-02-17 04:47, 1, 1421, 1421
46.229.168.142, 2019-02-17 04:47, 1, 1421, 1421
111.202.100.113, 2019-02-17 04:47, 1, 1984, 1984
61.218.207.210, 2019-02-17 04:47, 1, 1562, 1562
46.229.168.144, 2019-02-17 04:47, 1, 1328, 1328
207.46.13.129, 2019-02-17 04:47, 1, 1984, 1984
123.126.113.135, 2019-02-17 04:47, 1, 953, 953
157.55.39.158, 2019-02-17 04:48, 1, 171, 171
223.136.199.8, 2019-02-17 04:48, 2, 3233, 1616
220.181.125.177, 2019-02-17 04:48, 2, 4093, 2046
46.229.168.141, 2019-02-17 04:48, 1, 203, 203
46.229.168.137, 2019-02-17 04:48, 1, 1453, 1453
61.218.207.210, 2019-02-17 04:48, 2, 1686, 843
220.181.125.82, 2019-02-17 04:48, 1, 249, 249
106.38.241.127, 2019-02-17 04:48, 1, 2750, 2750
46.229.168.133, 2019-02-17 04:48, 1, 1406, 1406
46.229.168.153, 2019-02-17 04:48, 1, 1343, 1343
46.229.168.131, 2019-02-17 04:48, 1, 187, 187
46.229.168.135, 2019-02-17 04:48, 2, 2796, 1398
123.126.113.118, 2019-02-17 04:48, 2, 968, 484
106.38.241.140, 2019-02-17 04:48, 1, 2609, 2609
46.229.168.152, 2019-02-17 04:48, 1, 1390, 1390
46.229.168.134, 2019-02-17 04:48, 1, 1343, 1343
46.229.168.151, 2019-02-17 04:48, 1, 1328, 1328
123.126.113.177, 2019-02-17 04:48, 2, 3515, 1757
46.229.168.136, 2019-02-17 04:48, 1, 203, 203
46.229.168.145, 2019-02-17 04:48, 1, 203, 203
46.229.168.151, 2019-02-17 04:49, 1, 1343, 1343
46.229.168.148, 2019-02-17 04:49, 1, 187, 187
106.38.241.127, 2019-02-17 04:49, 2, 6827, 3413
46.229.168.136, 2019-02-17 04:49, 1, 1359, 1359
111.202.100.106, 2019-02-17 04:49, 2, 1608, 804
46.229.168.142, 2019-02-17 04:49, 1, 2203, 2203
207.46.13.129, 2019-02-17 04:49, 2, 842, 421
123.126.113.133, 2019-02-17 04:49, 1, 2203, 2203
46.229.168.150, 2019-02-17 04:49, 1, 1296, 1296
46.229.168.141, 2019-02-17 04:49, 1, 1375, 1375
220.181.125.82, 2019-02-17 04:49, 1, 874, 874
123.126.113.118, 2019-02-17 04:49, 1, 828, 828
46.229.168.129, 2019-02-17 04:49, 1, 1484, 1484
54.36.148.33, 2019-02-17 04:49, 1, 281, 281
46.229.168.144, 2019-02-17 04:49, 1, 1515, 1515
106.38.241.104, 2019-02-17 04:49, 1, 765, 765
46.229.168.143, 2019-02-17 04:49, 1, 1390, 1390
106.120.188.163, 2019-02-17 04:49, 1, 109, 109
157.55.39.199, 2019-02-17 04:49, 2, 1811, 905
123.126.113.177, 2019-02-17 04:50, 1, 2234, 2234
46.229.168.129, 2019-02-17 04:50, 1, 1374, 1374
123.126.113.133, 2019-02-17 04:50, 1, 796, 796
46.229.168.138, 2019-02-17 04:50, 1, 1375, 1375
46.229.168.148, 2019-02-17 04:50, 1, 1343, 1343
106.120.173.153, 2019-02-17 04:50, 1, 1859, 1859
54.36.148.33, 2019-02-17 04:50, 1, 265, 265
46.229.168.147, 2019-02-17 04:50, 1, 1343, 1343
46.229.168.149, 2019-02-17 04:50, 2, 2999, 1499
123.126.113.118, 2019-02-17 04:50, 1, 3296, 3296
46.229.168.137, 2019-02-17 04:50, 1, 1375, 1375
106.38.241.153, 2019-02-17 04:50, 1, 3062, 3062
106.120.173.117, 2019-02-17 04:50, 1, 2234, 2234
46.229.168.145, 2019-02-17 04:50, 2, 2764, 1382
220.181.125.82, 2019-02-17 04:50, 1, 1625, 1625
106.120.173.144, 2019-02-17 04:50, 2, 1014, 507
46.229.168.151, 2019-02-17 04:51, 1, 1343, 1343
61.218.207.210, 2019-02-17 04:51, 1, 218, 218
46.229.168.135, 2019-02-17 04:51, 1, 203, 203
46.229.168.140, 2019-02-17 04:51, 1, 1375, 1375
123.126.113.118, 2019-02-17 04:51, 1, 3781, 3781
46.229.168.150, 2019-02-17 04:51, 1, 1328, 1328
46.229.168.136, 2019-02-17 04:51, 1, 203, 203
114.41.229.115, 2019-02-17 04:51, 6, 231, 38
95.163.255.229, 2019-02-17 04:51, 1, 390, 390
46.229.168.144, 2019-02-17 04:51, 1, 1531, 1531
54.36.149.83, 2019-02-17 04:51, 1, 859, 859
95.163.255.214, 2019-02-17 04:51, 1, 390, 390
46.229.168.130, 2019-02-17 04:51, 2, 2765, 1382
95.163.255.231, 2019-02-17 04:51, 1, 359, 359
207.46.13.129, 2019-02-17 04:51, 3, 529, 176
46.229.168.141, 2019-02-17 04:51, 1, 1406, 1406
54.36.148.34, 2019-02-17 04:51, 1, 281, 281
106.38.241.104, 2019-02-17 04:51, 1, 2249, 2249
106.38.241.127, 2019-02-17 04:51, 1, 3062, 3062
178.255.215.94, 2019-02-17 04:51, 4, 1060, 265
106.120.173.108, 2019-02-17 04:51, 1, 953, 953
106.120.173.144, 2019-02-17 04:51, 1, 953, 953
46.229.168.134, 2019-02-17 04:51, 2, 2796, 1398
46.229.168.153, 2019-02-17 04:51, 1, 1328, 1328
46.229.168.133, 2019-02-17 04:51, 1, 1468, 1468
157.55.39.158, 2019-02-17 04:51, 1, 1468, 1468
220.181.125.179, 2019-02-17 04:51, 1, 265, 265
69.191.249.211, 2019-02-17 04:51, 1, 1656, 1656
46.229.168.131, 2019-02-17 04:52, 1, 187, 187
46.229.168.151, 2019-02-17 04:52, 1, 1312, 1312
220.181.51.107, 2019-02-17 04:52, 1, 93, 93
46.229.168.141, 2019-02-17 04:52, 1, 1406, 1406
123.125.67.150, 2019-02-17 04:52, 1, 1406, 1406
54.36.148.34, 2019-02-17 04:52, 1, 281, 281
46.229.168.145, 2019-02-17 04:52, 1, 1375, 1375
111.202.100.139, 2019-02-17 04:52, 2, 2312, 1156
46.229.168.146, 2019-02-17 04:52, 1, 1531, 1531
216.244.66.195, 2019-02-17 04:52, 1, 156, 156
46.229.168.133, 2019-02-17 04:52, 1, 1390, 1390
46.229.168.138, 2019-02-17 04:52, 3, 4109, 1369
95.163.255.242, 2019-02-17 04:52, 1, 328, 328
46.229.168.152, 2019-02-17 04:52, 1, 1343, 1343
207.46.13.20, 2019-02-17 04:52, 1, 1437, 1437
54.36.148.214, 2019-02-17 04:52, 1, 859, 859
95.163.255.237, 2019-02-17 04:52, 1, 343, 343
66.249.71.83, 2019-02-17 04:52, 1, 46, 46
95.163.255.233, 2019-02-17 04:52, 1, 328, 328
220.181.125.179, 2019-02-17 04:52, 1, 2781, 2781
46.229.168.139, 2019-02-17 04:52, 1, 1312, 1312
123.126.113.170, 2019-02-17 04:52, 1, 3187, 3187
106.38.241.127, 2019-02-17 04:52, 1, 4281, 4281
61.218.207.210, 2019-02-17 04:53, 2, 3234, 1617
106.38.241.104, 2019-02-17 04:53, 1, 1265, 1265
46.229.168.141, 2019-02-17 04:53, 1, 1437, 1437
46.229.168.152, 2019-02-17 04:53, 2, 2827, 1413
46.229.168.146, 2019-02-17 04:53, 1, 1328, 1328
123.126.113.160, 2019-02-17 04:53, 1, 828, 828
46.229.168.134, 2019-02-17 04:53, 1, 1703, 1703
111.202.100.105, 2019-02-17 04:53, 2, 2546, 1273
46.229.168.129, 2019-02-17 04:53, 1, 4046, 4046
123.126.113.170, 2019-02-17 04:53, 1, 3312, 3312
46.229.168.148, 2019-02-17 04:53, 1, 1375, 1375
46.229.168.150, 2019-02-17 04:53, 1, 1359, 1359
46.229.168.137, 2019-02-17 04:53, 1, 203, 203
46.229.168.130, 2019-02-17 04:53, 1, 218, 218
123.126.113.173, 2019-02-17 04:54, 1, 1046, 1046
61.218.207.210, 2019-02-17 04:54, 8, 8589, 1073
46.229.168.129, 2019-02-17 04:54, 3, 2952, 984
207.46.13.129, 2019-02-17 04:54, 3, 529, 176
220.181.51.123, 2019-02-17 04:54, 1, 109, 109
220.181.51.109, 2019-02-17 04:54, 1, 1343, 1343
46.229.168.149, 2019-02-17 04:54, 1, 1390, 1390
66.249.71.84, 2019-02-17 04:54, 1, 0, 0
207.46.13.20, 2019-02-17 04:54, 1, 1421, 1421
66.249.71.85, 2019-02-17 04:54, 1, 46, 46
46.229.168.136, 2019-02-17 04:54, 1, 1359, 1359
46.229.168.152, 2019-02-17 04:54, 1, 1343, 1343
46.229.168.142, 2019-02-17 04:54, 1, 1328, 1328
106.38.241.161, 2019-02-17 04:54, 1, 1687, 1687
173.252.95.29, 2019-02-17 04:54, 1, 156, 156
46.229.168.147, 2019-02-17 04:54, 1, 1390, 1390
46.229.168.133, 2019-02-17 04:54, 1, 1312, 1312
111.202.100.139, 2019-02-17 04:54, 2, 937, 468
46.229.168.138, 2019-02-17 04:54, 1, 1328, 1328
111.202.100.105, 2019-02-17 04:54, 1, 1968, 1968
66.249.71.18, 2019-02-17 04:54, 1, 46, 46
114.41.229.115, 2019-02-17 04:54, 6, 310, 51
157.55.39.158, 2019-02-17 04:54, 1, 156, 156
8.29.198.26, 2019-02-17 04:54, 1, 3031, 3031
54.36.148.21, 2019-02-17 04:54, 1, 828, 828
61.218.207.210, 2019-02-17 04:55, 5, 4530, 906
207.46.13.20, 2019-02-17 04:55, 2, 359, 179
46.229.168.146, 2019-02-17 04:55, 2, 1561, 780
46.229.168.136, 2019-02-17 04:55, 1, 1312, 1312
46.229.168.133, 2019-02-17 04:55, 2, 1531, 765
106.38.241.161, 2019-02-17 04:55, 1, 1656, 1656
46.229.168.132, 2019-02-17 04:55, 1, 1390, 1390
46.229.168.143, 2019-02-17 04:55, 1, 203, 203
46.229.168.142, 2019-02-17 04:55, 1, 1734, 1734
46.229.168.153, 2019-02-17 04:55, 1, 1328, 1328
111.202.100.118, 2019-02-17 04:55, 1, 93, 93
157.55.39.199, 2019-02-17 04:55, 1, 2156, 2156
106.120.173.69, 2019-02-17 04:55, 2, 1828, 914
207.46.13.11, 2019-02-17 04:55, 1, 171, 171
46.229.168.135, 2019-02-17 04:55, 1, 1328, 1328
46.229.168.138, 2019-02-17 04:55, 1, 203, 203
220.181.125.186, 2019-02-17 04:55, 1, 250, 250
46.229.168.134, 2019-02-17 04:55, 1, 1359, 1359
106.38.241.161, 2019-02-17 04:56, 1, 2859, 2859
220.181.125.186, 2019-02-17 04:56, 2, 3280, 1640
46.229.168.146, 2019-02-17 04:56, 1, 218, 218
46.229.168.134, 2019-02-17 04:56, 1, 203, 203
123.126.113.169, 2019-02-17 04:56, 1, 2218, 2218
111.202.100.139, 2019-02-17 04:56, 1, 2765, 2765
46.229.168.138, 2019-02-17 04:56, 1, 1328, 1328
46.229.168.153, 2019-02-17 04:56, 1, 1312, 1312
46.229.168.150, 2019-02-17 04:56, 1, 1828, 1828
46.229.168.139, 2019-02-17 04:56, 2, 2655, 1327
46.229.168.145, 2019-02-17 04:56, 1, 1328, 1328
46.229.168.136, 2019-02-17 04:56, 2, 2717, 1358
46.229.168.142, 2019-02-17 04:56, 1, 1343, 1343
106.120.173.69, 2019-02-17 04:56, 1, 1203, 1203
220.181.125.82, 2019-02-17 04:56, 1, 1921, 1921
157.55.39.122, 2019-02-17 04:56, 2, 358, 179
106.38.241.131, 2019-02-17 04:56, 1, 3609, 3609
111.202.100.118, 2019-02-17 04:56, 2, 2077, 1038
46.229.168.133, 2019-02-17 04:56, 1, 203, 203
46.229.168.152, 2019-02-17 04:56, 2, 3608, 1804
46.229.168.141, 2019-02-17 04:56, 1, 1359, 1359
46.229.168.135, 2019-02-17 04:57, 4, 4217, 1054
46.229.168.137, 2019-02-17 04:57, 1, 1343, 1343
111.202.100.81, 2019-02-17 04:57, 1, 5046, 5046
123.126.113.151, 2019-02-17 04:57, 5, 5998, 1199
157.55.39.199, 2019-02-17 04:57, 1, 2125, 2125
111.202.100.139, 2019-02-17 04:57, 1, 2609, 2609
123.126.113.85, 2019-02-17 04:57, 2, 2202, 1101
123.125.67.144, 2019-02-17 04:57, 1, 93, 93
123.125.67.146, 2019-02-17 04:57, 1, 1374, 1374
220.181.125.135, 2019-02-17 04:57, 2, 2390, 1195
46.229.168.146, 2019-02-17 04:57, 1, 1343, 1343
123.126.113.107, 2019-02-17 04:57, 2, 905, 452
66.249.71.82, 2019-02-17 04:57, 1, 0, 0
66.249.71.83, 2019-02-17 04:57, 2, 1265, 632
46.229.168.151, 2019-02-17 04:57, 1, 1343, 1343
111.202.100.98, 2019-02-17 04:57, 1, 843, 843
54.36.149.84, 2019-02-17 04:57, 1, 2390, 2390
46.229.168.130, 2019-02-17 04:57, 2, 1577, 788
106.120.173.69, 2019-02-17 04:57, 1, 1828, 1828
46.229.168.150, 2019-02-17 04:57, 1, 1296, 1296
46.229.168.131, 2019-02-17 04:57, 1, 203, 203
207.46.13.20, 2019-02-17 04:57, 1, 2250, 2250
46.229.168.145, 2019-02-17 04:57, 1, 1359, 1359
143.179.77.60, 2019-02-17 04:57, 2, 3624, 1812
54.36.148.34, 2019-02-17 04:57, 1, 281, 281
157.55.39.158, 2019-02-17 04:57, 1, 187, 187
106.120.173.114, 2019-02-17 04:57, 1, 3000, 3000
54.36.148.33, 2019-02-17 04:57, 1, 281, 281
54.36.148.182, 2019-02-17 04:57, 1, 1859, 1859
123.126.113.120, 2019-02-17 04:58, 2, 4140, 2070
123.126.113.151, 2019-02-17 04:58, 3, 6029, 2009
46.229.168.144, 2019-02-17 04:58, 1, 1390, 1390
207.46.13.129, 2019-02-17 04:58, 2, 2656, 1328
106.38.241.163, 2019-02-17 04:58, 2, 1655, 827
111.202.100.118, 2019-02-17 04:58, 1, 812, 812
123.126.113.115, 2019-02-17 04:58, 1, 890, 890
114.41.229.115, 2019-02-17 04:58, 6, 200, 33
46.229.168.146, 2019-02-17 04:58, 1, 1343, 1343
46.229.168.148, 2019-02-17 04:58, 1, 1390, 1390
106.120.173.93, 2019-02-17 04:58, 1, 2171, 2171
66.249.79.145, 2019-02-17 04:58, 1, 1468, 1468
46.229.168.152, 2019-02-17 04:58, 1, 1359, 1359
42.72.67.83, 2019-02-17 04:58, 3, 1685, 561
46.229.168.147, 2019-02-17 04:58, 1, 1390, 1390
46.229.168.136, 2019-02-17 04:58, 1, 1406, 1406
46.229.168.151, 2019-02-17 04:58, 2, 1515, 757
106.38.241.71, 2019-02-17 04:58, 2, 2296, 1148
46.229.168.135, 2019-02-17 04:58, 1, 1375, 1375
106.120.173.114, 2019-02-17 04:58, 1, 2656, 2656
106.38.241.131, 2019-02-17 04:58, 1, 2203, 2203
207.46.13.20, 2019-02-17 04:59, 2, 358, 179
220.181.125.135, 2019-02-17 04:59, 1, 953, 953
106.38.241.163, 2019-02-17 04:59, 1, 687, 687
111.202.100.98, 2019-02-17 04:59, 1, 1312, 1312
46.229.168.135, 2019-02-17 04:59, 1, 1343, 1343
46.229.168.146, 2019-02-17 04:59, 1, 187, 187
54.36.148.247, 2019-02-17 04:59, 1, 2453, 2453
46.229.168.136, 2019-02-17 04:59, 1, 1468, 1468
193.201.224.78, 2019-02-17 04:59, 2, 984, 492
46.229.168.148, 2019-02-17 04:59, 1, 1312, 1312
46.229.168.144, 2019-02-17 04:59, 1, 1312, 1312
66.249.71.87, 2019-02-17 04:59, 1, 1078, 1078
46.229.168.131, 2019-02-17 04:59, 1, 1421, 1421
54.36.148.34, 2019-02-17 04:59, 1, 281, 281
46.229.168.134, 2019-02-17 04:59, 1, 1312, 1312
46.229.168.153, 2019-02-17 04:59, 1, 1328, 1328
220.181.125.168, 2019-02-17 04:59, 1, 906, 906
111.202.100.118, 2019-02-17 04:59, 1, 828, 828
106.38.241.71, 2019-02-17 04:59, 1, 62, 62
